,artist_name,track_name,track_id,popularity,year,genre,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
6378,Elephant Revival,Break in the Clouds,2qk8sAq4KezcTXUJl36HqY,18,2010,folk,7831,0.93,0.671,166467,0.233,8.45E-06,7,0.188,-13.522,1,0.031,114.965,3,0.642
2877,Toby Keith,Think About You All of the Time,2UuuDSn7guQ4rQwQECS5c7,19,2010,country,3142,0.0612,0.775,224360,0.826,0.00376,7,0.146,-4.619,1,0.0267,113.056,4,0.924
10899,Underoath,A Divine Eradication,589qmevJBJw04JFws2L8UP,19,2010,metal,15620,2.25E-05,0.206,196107,0.97,0.484,1,0.306,-5.526,0,0.286,179.851,4,0.0921
104795,Kenny Chesney,Boston - Live,0qzYT1K8c39pM3EqOsRWLn,34,2017,country,170055,0.223,0.434,405147,0.911,0.000289,7,0.948,-8.399,1,0.253,165.964,4,0.336
13998,Nickelback,Gotta Get Me Some,1moK0N5GaJKO2XHsm4snkU,48,2011,alternative,24093,0.00113,0.606,221680,0.95,1.46E-05,10,0.0462,-3.212,0,0.0701,81.006,4,0.844
131693,Turnstile,Can't Get Away,3FccT79TCAS5AnYFg4nQUQ,39,2018,punk,209498,0.000426,0.243,182027,0.927,0.478,9,0.647,-4.107,1,0.0644,91.502,4,0.246
164188,Gary Clark Jr.,This Land (Remix) [From The Tonight Show Starring Jimmy Fallon] [feat. Black Thought],607I9hpFJnhOSAdg1MqhZp,52,2020,rock,260496,0.0978,0.441,307466,0.911,0,3,0.0752,-3.037,0,0.151,165.456,4,0.549
127972,The Omnific,Erin,5RUc1zzX8MQDcT89JBSH23,33,2018,jazz,203686,0.104,0.553,200650,0.885,0.928,7,0.1,-6.705,1,0.0321,120.036,4,0.49
125438,Sevendust,Sickness,2Yt5WnovoToTvmSzpr4lE7,35,2018,grunge,199678,3.67E-05,0.457,186816,0.845,0.00106,3,0.074,-5.52,0,0.193,87.936,4,0.556
127727,Smoke Trees,Winter Lights,6kUhfT6FCZIsQDYhfyEyHx,41,2018,jazz,203422,0.824,0.749,160000,0.15,0.864,4,0.0725,-18.684,1,0.0707,77.991,4,0.132
7705,Foals,Total Life Forever,3qchaSw8qBjbdPxFXIO7Bv,31,2010,indie,10580,0.00801,0.681,198200,0.864,0.00219,7,0.0612,-5.817,1,0.0429,132.998,4,0.894
10942,Pantera,Cemetery Gates - Demo,0rQlCBu8asyEmx661szvAZ,22,2010,metal,15680,0.00623,0.345,319627,0.937,1.11E-05,9,0.174,-3.962,0,0.0499,150.521,4,0.623
98303,Galactic Empire,The Imperial March,3o8T5uiJTOYLBV0UbD1wzi,22,2016,metal,159036,4.43E-05,0.525,188000,0.967,0.888,8,0.282,-3.669,1,0.0709,100.001,4,0.307
6758,New Found Glory,So Many Ways,04UAbI2KnOSsN1QJ4Xym7K,18,2010,grunge,8834,0.00127,0.528,180093,0.94,0.0053,2,0.159,-4.588,1,0.0525,133.112,4,0.706
79144,Oh Wonder,Plans,5jOQ5v49S1h496AiNlk682,51,2015,indie,129708,0.833,0.458,235671,0.298,0.0599,0,0.0631,-13.191,1,0.25,76.575,4,0.144
103998,Poolside,Drifting,4Qi5WF8IM9GPbKoEbZBOGJ,38,2017,alternative,169165,0.0674,0.671,270641,0.603,0.741,4,0.135,-9.986,1,0.0485,153.87,4,0.746
82612,Opeth,Hope Leaves - Remixed,4E5PnmNCSBj62oYnfuTVCR,27,2015,metal,134959,0.472,0.503,269653,0.456,0.142,2,0.116,-10.9,1,0.0262,139.147,4,0.156
27673,Thrice,Anthology,1MqFdSR8vFrHQG1ObbtznM,36,2011,rock,47258,8.52E-06,0.293,274840,0.895,0.0533,1,0.0844,-3.086,1,0.0487,160.055,3,0.116
122691,Vigiland,Take This Ride,1bjd4UgjnK5hedJJKmi3YP,56,2018,dance,196129,0.00704,0.608,203841,0.536,3.59E-05,8,0.46,-5.355,0,0.0469,112.035,4,0.167
128263,Flitz&Suppe,Actively Idle,1QDceWVGlagLKZ1FZuGqCH,29,2018,jazz,203997,0.641,0.795,197500,0.275,0.825,6,0.112,-16.6,1,0.0501,126.987,4,0.311
41480,Nas,You Wouldn't Understand,216wexj9KKFX7mdm0Uw7P4,25,2012,rap,69745,0.0453,0.511,275827,0.895,0,10,0.0925,-4.849,0,0.276,88.096,4,0.485
46673,Huey Lewis & The News,You Crack Me Up,62Ty3hEVfzirGnJPXIr2sR,27,2013,dance,77600,0.000579,0.518,223320,0.77,1.59E-05,2,0.091,-7.595,1,0.0392,162.589,4,0.871
92263,Rosie Carney,Better Man,1SUETdQFhL1AztBJhnnJWY,37,2016,folk,150251,0.891,0.288,295075,0.114,0.246,2,0.0945,-19.292,1,0.0339,132.121,4,0.0532
93855,Mother Love Bone,Crown Of Thorns,68MTteXyfgMhRXlj0ANY65,16,2016,grunge,152420,0.0901,0.358,382080,0.589,3.31E-06,4,0.0747,-7.117,0,0.0285,136.895,4,0.364
141831,Pearl Jam,I've Got a Feeling (Live),35LJS6LgJ4QvROh6LZEoic,35,2019,grunge,223698,0.00465,0.274,587707,0.955,0.647,2,0.347,-6.122,1,0.212,182.005,4,0.371
134845,dvsn,Miss Me?,1uvdw2mMZo4nH85S6Zbf5L,64,2019,alternative,215347,0.0778,0.822,219667,0.521,0.000102,1,0.0945,-6.347,0,0.102,76.013,4,0.22
82448,Rabbit Junk,Beast,0GdNvWJCX5RIZDRb5pGtoI,27,2015,metal,134732,0.000626,0.416,208000,0.996,0.321,4,0.334,-2.367,1,0.16,159.999,4,0.154
52937,Joe Satriani,Unstoppable Momentum,6SPfnsAo5VDOFRyI6PlVDB,34,2013,metal,86791,0.00039,0.237,314133,0.85,0.888,10,0.114,-3.461,1,0.042,158.097,5,0.458
41763,The Album Leaf,Distraction Days,7m38DtprSwH6eVRYadgNww,43,2012,rock,71191,0.871,0.144,166000,0.225,0.965,2,0.0948,-17.758,1,0.0472,71.543,4,0.031
37862,Norbert Susemihl,I Need You By My Side,4V3eyJuZJS3XafzAfk2r8L,18,2012,jazz,61754,0.971,0.573,204278,0.143,0.0146,7,0.337,-12.215,1,0.0436,87.409,4,0.455
23479,Miles Davis,"Miles Runs the Voodoo Down - Live at the Newport Jazz Festival, Newport, RI - July 1969",1rbfBtbFI3uVy3P4DOvzYn,18,2011,jazz,37094,0.0505,0.429,627280,0.689,0.776,5,0.221,-10.179,0,0.0428,86.439,4,0.723
3463,Jaron And The Long Road To Love,Without A Woman I Love,3wcMglKxNIGFWQg7riRHWX,11,2010,country,3784,0.729,0.533,231720,0.479,0,4,0.127,-7.06,1,0.0287,78.044,4,0.356
63698,Better Than Ezra,Diamond In My Pocket,0CHd5GHiZG5b752s6Aps99,15,2014,grunge,104950,0.0307,0.66,160680,0.927,2.11E-06,8,0.117,-4.48,0,0.056,142.502,4,0.962
2149,First Aid Kit,When I Grow Up,730AZrsR72rUyMLJureBoi,38,2010,country,2306,0.792,0.303,215575,0.517,7.52E-05,5,0.178,-10.34,1,0.0424,167.695,4,0.269
92209,Kishi Bashi,Honeybody - Mattsoro Remix,3VgdLvs5lb7anIjH92uA08,37,2016,folk,150187,0.12,0.689,192436,0.641,0.0321,0,0.158,-7.409,1,0.0598,102.029,4,0.685
109742,12 Stones,Memphis,2vz4HcZRohUrlTL148AYsc,18,2017,grunge,176405,0.00377,0.473,203172,0.846,0,2,0.147,-4.786,0,0.0301,81.98,4,0.624
74111,Love,Skid,6937d53FhdQTbZIdHWo80G,37,2015,country,122948,0.117,0.584,169915,0.644,0.000382,11,0.109,-7.521,0,0.106,97.688,4,0.669
82153,Iron Maiden,The Man of Sorrows,7pxfBiS6wzX0p6ZQiltEB8,25,2015,metal,134300,0.0242,0.441,387543,0.78,6.34E-05,2,0.23,-5.488,0,0.0418,110.18,4,0.291
137769,Music Travel Love,You Are My Sunshine,01gACYBJK1pxIEB87p9ASC,51,2019,country,218584,0.655,0.64,210727,0.315,1.63E-06,8,0.108,-9.422,1,0.0328,152.064,4,0.584
96142,Nels Cline,Beautiful Love,15Ag7ny7kypqVlJFlE6LCy,31,2016,jazz,155975,0.974,0.45,238800,0.135,0.881,2,0.0879,-20.564,0,0.0317,89.033,4,0.199
40609,Mimikry,HÃ¤r finns inga vackra mÃ¤nniskor,16RmtgEOmTeVfg0XkL8LRp,20,2012,punk,67695,0.000356,0.34,185040,0.782,0.000497,9,0.352,-4.42,0,0.0378,145.036,4,0.426
79512,Karen O,The Moon Song - Live,3PhAfFb0c9Jm7VfwEUXGo6,45,2015,indie,130407,0.864,0.393,178834,0.239,1.14E-06,0,0.685,-16.743,1,0.0361,138.359,3,0.306
78353,Bobaflex,Turn Me On,21q9pC2EnIUpLiASyc26dL,18,2015,grunge,128509,0.458,0.662,232762,0.458,0,4,0.118,-4.77,0,0.0257,104.013,4,0.19
2143,Lee Brice,Beautiful Every Time,19bOTe6YIbLkO3aAokHKzB,35,2010,country,2299,0.133,0.437,210107,0.74,0,11,0.0967,-4.525,1,0.0484,149.81,3,0.558
56044,Hopsin,Hop Is Back,6e7yZQcJ81Nkvq94H5nWbh,33,2013,rap,93462,0.121,0.57,203356,0.845,0,1,0.442,-7.163,1,0.407,175.82,4,0.601
118868,Arrested Youth,Riot!,0RLasXfUaq0alAJVYhQ9s8,51,2018,alternative,191772,0.0984,0.554,204240,0.761,0,8,0.104,-6.86,1,0.0631,81.988,4,0.592
150510,Lil Keed,Rockstar (feat. NAV),4jFdN2CPvh6CdEGmhxKnQm,52,2019,rap,237065,0.152,0.92,174480,0.412,2.17E-05,2,0.103,-9.171,0,0.506,124.02,4,0.374
21249,Chris Cornell,"As Hope And Promise Fade - Recorded Live At Keswick Theatre, Glenside, PA on April 10, 2011",1eIw4mqNYXhVFYfndFBYhN,7,2011,grunge,33538,0.721,0.439,218360,0.391,0,9,0.547,-3.717,0,0.0302,136.885,3,0.326
62089,Bear's Den,Bad Blood,34YDemBOAZvWn0X0zfa4SC,30,2014,folk,102590,0.709,0.441,300347,0.204,0.000437,7,0.0735,-11.952,1,0.0352,124.966,3,0.205
121667,Caitlyn Smith,Breakfast in the Afternoon,1LebJlq9bfDNAHcmVefGu9,28,2018,country,194869,0.192,0.63,210180,0.373,3.70E-05,7,0.106,-8.459,1,0.0286,104.294,4,0.161
102761,Turnover,Pure Devotion,4AOW4JK7cRXb0UVIIZk5Fo,43,2017,alternative,167815,0.375,0.651,231603,0.583,0.00342,8,0.109,-8.769,1,0.0237,87.459,4,0.72
74975,Jess Glynne,Take Me Home,5SIe3gy33G2i0oMexandjR,55,2015,dance,123870,0.292,0.558,265382,0.451,0,9,0.101,-6.163,1,0.0388,150.008,4,0.238
112598,Millennium Jazz Music,Pleasure,4xsoS2xdOxfbizLfxiBu1b,23,2017,jazz,180578,0.524,0.759,106620,0.3,0.887,8,0.177,-8.041,1,0.0749,84.062,4,0.282
44219,JJ Lawhorn,Last of a Dying Breed,3ufCaqMPufa1gStgcBP9Ez,30,2013,country,74536,0.0756,0.322,217987,0.847,0,11,0.215,-3.785,1,0.0557,175.464,4,0.395
90923,Colbie Caillat,Like Tomorrow Never Comes,6l1NrYNxdwQELqjxJIDUbJ,37,2016,dance,148681,0.0432,0.67,214533,0.882,1.55E-05,11,0.105,-4.492,1,0.0324,109.951,4,0.83
54529,I See Stars,"When I Say Jump, You Say How High",7aZ2AqSnr45SqNJOIbawWn,37,2013,punk,90369,2.84E-05,0.223,197787,0.954,9.39E-05,9,0.128,-3.47,1,0.168,134.93,4,0.0438
78008,The All-American Rejects,There's a Place,7uFdwPOqxKa6lDWDrBOEyb,41,2015,grunge,127913,0.392,0.513,267840,0.568,6.96E-05,11,0.123,-6.958,1,0.0316,89.977,4,0.279
108183,Dispatch,Begin Again,4vDivBSeIfKym60ddu80DT,33,2017,folk,174233,0.348,0.63,173880,0.432,0.000551,11,0.148,-9.776,0,0.0404,124.197,4,0.541
155352,MaRLo,Lighter Than Air - Harley Knox Remix,531mch3XRYgYOIRhpFPJ5n,26,2020,dance,245110,0.068,0.6,222672,0.78,0.0454,0,0.16,-5.874,1,0.0359,116.032,4,0.278
56329,AJR,I'm Ready,2dgFqylK6gyILa4HY65u0y,63,2013,rock,93978,0.0108,0.628,227311,0.867,0,9,0.308,-3.555,1,0.0913,78.043,4,0.597
104507,Darius Rucker,Life's Too Short,0oYYsSFWkpqXg2vKLlLbp7,42,2017,country,169738,0.0673,0.49,215240,0.873,0,7,0.339,-5.103,1,0.0345,76.005,4,0.755
148796,The Bottom Line,In Your Memory (Acoustic),5dpGlYbvMJhoUpM2dbtvNJ,26,2019,punk,234543,0.118,0.544,198309,0.572,0,3,0.141,-4.938,1,0.0245,100.143,4,0.384
52232,Natalie Cole,I've Got Love On My Mind,61UR40YlWc9KP3UY0Kj43N,16,2013,jazz,85490,0.495,0.377,259893,0.46,5.45E-06,8,0.0888,-7.857,1,0.0408,207.211,3,0.36
89922,Lady Gaga,Million Reasons,7dZ1Odmx9jWIweQSatnRqo,77,2016,dance,147330,0.494,0.666,205280,0.423,0,0,0.106,-8.012,1,0.043,129.89,4,0.154
150930,Julie Anne San Jose,Nobela,507wQHSkMb1MFJfN2fjpMQ,67,2019,rock,238888,0.766,0.558,279762,0.385,0,2,0.0878,-6.76,0,0.0294,76.014,4,0.122
98852,The Game,All Eyez (feat. Jeremih) [Bonus Track],3JEzGRDUsozrehZTq3dKE8,56,2016,pop,160062,0.0571,0.419,215297,0.655,0,0,0.0962,-6.679,1,0.247,76.835,3,0.353
99437,NOFX,Six Years on Dope,5HHR8lHtLowKzMavnA6GyW,48,2016,punk,161298,0.000184,0.431,92107,0.95,0.0402,6,0.175,-4.979,0,0.147,184.615,4,0.651
30765,Uncle Kracker,When I Close My Eyes,2QdZmmXVww2mQ21zQ1Dcml,21,2012,country,51218,0.0602,0.6,240947,0.571,0,6,0.11,-6.156,1,0.0245,138.002,4,0.44
149507,03 Greedo,Trap House (feat. Shoreline Mafia),6ZxX2vmH5WLufcOqenLjfb,69,2019,rap,235442,0.116,0.737,221396,0.483,0,1,0.0873,-5.845,0,0.0359,97.471,4,0.261
59017,Kane Brown,Don't Go City on Me,6h5dKhW0NxLr4kVej3kH1A,32,2014,country,98553,0.145,0.532,211616,0.778,0,9,0.292,-6.218,1,0.0408,159.978,4,0.587
16465,Bob Seger,Rock And Roll Never Forgets - Remastered,7LzZKd4JX1B6ZtnWx7NKYQ,27,2011,country,26857,0.167,0.523,233067,0.905,8.77E-06,4,0.0896,-4.29,1,0.0692,145.981,4,0.741
9577,Eric Johnson,Song for Life - Live,4ZatdZDA4YaIGzqzjj9SbP,18,2010,jazz,13317,0.818,0.372,157347,0.5,0.722,11,0.372,-14.658,0,0.0373,95.522,4,0.496
37897,Brad Mehldau,Brownie Speaks,48WD9JzRh0krK0eNGfGddp,17,2012,jazz,61790,0.864,0.58,493480,0.359,0.933,5,0.115,-15.546,1,0.0404,89.341,4,0.611
2235,Jamey Johnson,My Way To You,3MwuuljkK79q3oGL86ID0t,31,2010,country,2401,0.277,0.384,321347,0.274,0.000775,9,0.223,-11.76,0,0.0423,128.872,4,0.119
32478,Beak>,Wulfstan II,0qMhxAjBeB3jHwXojECPd7,28,2012,dance,53617,0.00299,0.496,432693,0.59,0.791,2,0.123,-9.598,1,0.0262,109.481,4,0.159
88696,Miranda Lambert,Getaway Driver,0O2UGATaoG417TNDwQWPGM,35,2016,country,145897,0.284,0.59,233853,0.545,0.00455,8,0.107,-8.881,1,0.0235,104.488,4,0.244
57117,Todd Terje,Preben Goes to Acapulco,7vUbnU8XibkKccpuoyWqIm,47,2014,alternative,96463,0.0177,0.713,275173,0.675,0.856,7,0.0851,-9.751,1,0.0366,95.997,4,0.845
161034,A Boogie Wit da Hoodie,Blood On My Denim,0LHWHUcUYhFAUkCt2q4Gad,71,2020,pop,253819,0.386,0.842,196619,0.52,0,7,0.115,-6.51,1,0.122,109.008,4,0.482
35262,Skin Yard,Stranger - Live 1990,1zXEhnnCnkOcWQykuOIVgc,1,2012,grunge,57893,0.000225,0.197,243560,0.874,9.11E-05,9,0.475,-6.676,0,0.132,178.346,4,0.372
46908,LZ7,Next Level,7beyDBppWmFW2ojkR7ktC1,25,2013,dance,77873,0.000888,0.578,186493,0.913,0,10,0.458,-5.664,0,0.0602,85.001,4,0.64
75031,Sabrina Carpenter,Eyes Wide Open,4pbrp5dxpqjfaf4GiS6YuO,56,2015,dance,123936,0.00435,0.584,192720,0.641,1.22E-06,1,0.113,-6.637,1,0.0284,88.033,4,0.353
115507,Broadside,Paradise,3O8BBc0bj8dGgJBmYVjt0k,43,2017,punk,185402,0.00014,0.588,184391,0.938,0.000135,1,0.209,-4.669,1,0.0633,133.035,4,0.788
44083,Parmalee,Day Drinkin',6QHKjwPe1tW8dLGEWKQ1NL,33,2013,country,74380,0.0299,0.716,194547,0.884,0,5,0.191,-3.738,1,0.0262,103.017,4,0.841
105608,Matt Mason,7 Years Old,1NXYivZmDYVmHeDRwmAtJe,25,2017,country,171014,0.394,0.488,207888,0.242,0,2,0.109,-7.771,1,0.0346,109.867,3,0.172
21773,Teebs,Verbena Tea,1flhASyCuxRKzLA1dn0VQw,41,2011,indie,34540,0.79,0.324,264334,0.439,0.471,11,0.232,-9.403,1,0.0452,128.387,1,0.0849
106747,Katy Perry,Swish Swish - Valentino Khan Remix,60jMCb9jnlhICNbD3wqmGR,46,2017,dance,172432,0.0419,0.853,200625,0.752,0.00488,1,0.122,-3.97,1,0.0443,128.043,4,0.601
159316,Henri Texier,Cinecitta,3ZHtM5Fxi0FlgTHxZa0DcT,0,2020,jazz,251568,0.587,0.339,412053,0.561,0.24,9,0.0942,-9.66,0,0.04,99.819,3,0.391
105228,Johnny Cash,Cry! Cry! Cry! (2017 Remaster),6q2LSw5xCkSCuGiok3918h,35,2017,country,170576,0.662,0.878,145576,0.413,5.75E-05,5,0.109,-12.637,1,0.055,103.658,4,0.908
72495,Mos Def,Sensei On the Block,4343YhTfYkHrGE2vIt8wcl,38,2015,alternative,121109,0.177,0.523,220075,0.847,0,2,0.142,-5.864,1,0.346,93.296,4,0.444
65039,El Michels Affair,El Michels Affair - C.R.E.A.M,2Q5Ora4IZX9m4pKLTKnZ3H,33,2014,indie,107315,0.561,0.585,174613,0.46,0.942,11,0.0902,-9.175,0,0.0255,96.848,4,0.103
160046,Dark Fortress,Pali Aike,12cIKk6KlaYRCKHf7xdqX7,0,2020,metal,252689,7.29E-05,0.481,318480,0.93,0.0352,3,0.0986,-7.721,1,0.044,131.058,4,0.375
153751,Two Ways Home,Conquer the World,1iIU74zHK8MKROkyNDRYSG,0,2020,country,242665,0.296,0.59,209259,0.703,0,10,0.119,-4.015,1,0.0329,81.04,4,0.451
147240,BTS,Dream Glow (BTS World Original Soundtrack) - Pt. 1,4c1WgUnHXq2LEncGHKgj1I,69,2019,pop,231991,0.0967,0.735,187458,0.74,0,0,0.101,-3.837,0,0.0519,141.948,4,0.541
54317,King Krule,Neptune Estate,41KIQllu3eKuD4RdLSpzX0,40,2013,pop,89589,0.728,0.653,312973,0.657,0.000264,1,0.276,-7.096,1,0.232,79.968,4,0.223
3458,The Derek Trucks Band,Afro Blue - Live,3zjfl0FEfkbImLfTtZNWkf,19,2010,country,3779,0.476,0.341,871413,0.723,0.612,9,0.705,-8.274,0,0.0798,139.233,4,0.354
6045,Greensky Bluegrass,Indian Trail >,3eq9LosSX98VLhMdwwFvyC,21,2010,folk,7424,0.383,0.494,281267,0.673,0.694,7,0.523,-7.52,1,0.0299,115.833,4,0.661
108370,Sammy Brue,Was I The Only One,2idWtVqRB9rHlua7iwZYL5,31,2017,folk,174439,0.0411,0.444,175307,0.569,0,1,0.111,-4.61,1,0.0271,111.566,3,0.506
96907,Avalon Jazz Band,Zou Bisou Bisou,0b9RFCdveIpqAAjgBu95GB,30,2016,jazz,156791,0.914,0.703,142656,0.207,0,10,0.107,-12.832,1,0.0647,130.124,4,0.766
25292,Tech N9ne,He's A Mental Giant,6RxBOcVOB3xzowxDBzTCVd,49,2011,pop,40383,0.0208,0.603,234147,0.944,0,9,0.384,-4.086,1,0.389,168.084,4,0.674
63203,Rise Against,Zero Visibility,4JnWKLgb2iCU7XdmKLQr2e,41,2014,grunge,104145,0.000608,0.213,278347,0.943,0.000307,3,0.175,-3.817,0,0.125,183.142,3,0.348
139457,CÃ©line Dion,Heart of Glass,0WHd3ZHfKuwXLqAx6SAWlU,48,2019,dance,220621,0.33,0.472,211973,0.605,0,0,0.0987,-6.184,1,0.0494,156.003,4,0.285
94716,Toby Fox,Heartache,0eOnHddyRZJfxmcW8yLd7y,51,2016,indie,153809,0.000372,0.613,108452,0.683,0.963,10,0.111,-9.822,0,0.045,119.454,3,0.99
106124,Pia Mia,I'm A Fan (feat. Jeremih),11SiIkTI3NsJvQGRyGw980,55,2017,dance,171638,0.551,0.522,163290,0.614,0,0,0.298,-4.865,0,0.0666,128.148,3,0.555
10081,GÃ¡bor SzabÃ³,Sophisticated Wheels,3qRsRzjC9DnkPbnQmBV2cQ,8,2010,jazz,13836,0.516,0.634,233027,0.827,0.156,0,0.0502,-9.629,1,0.0379,114.694,4,0.882
23797,Lamb,Another Language,2LmiOiluKexHBz1MrbkVc0,23,2011,jazz,37421,0.159,0.687,258907,0.659,0.0816,3,0.0776,-7.503,1,0.0314,119.246,4,0.162
157991,Beegie Adair,Easy To Love,3H32InvdJSokdAFbfJfvVF,0,2020,jazz,249841,0.583,0.649,294547,0.2,0.899,0,0.124,-17.874,0,0.0396,119.076,4,0.323
87184,Animals As Leaders,Arithmophobia,3JHeDGTzb8RndNpq2MGclj,43,2016,alternative,144245,5.88E-05,0.308,361013,0.962,0.843,11,0.141,-5.923,0,0.0732,112.681,4,0.38
150435,BROCKHAMPTON,VICTOR ROBERTS,2m4j9Z2XCxhRppNu94fMo5,55,2019,rap,236967,0.746,0.516,263067,0.529,0.00138,7,0.428,-8.358,1,0.178,150.071,4,0.141
35267,Jeff Ament,Down to Sleep,0dnBtTTUkpB6bWEUWePl8M,5,2012,grunge,57898,0.33,0.582,256627,0.391,0.23,4,0.116,-7.48,0,0.0258,77.027,4,0.263
96906,Magnus Ringblom Quartet,Making Sure,2lEQG1h0oDbydovy9mwBFQ,24,2016,jazz,156790,0.918,0.615,187846,0.161,0.783,5,0.103,-15.433,1,0.0389,117.067,4,0.265
25566,Mayday Parade,You're Dead Wrong,2ZfRaS9IbIDgMXAc2j4KCS,42,2011,pop,41017,0.00698,0.204,239120,0.77,0,7,0.338,-2.528,1,0.042,77.096,4,0.326
127637,Nicole Henry,Moon River,3azuowB4mADwvYCumctRrs,55,2018,jazz,203316,0.89,0.299,310827,0.226,0.000235,6,0.12,-12.411,1,0.0329,52.467,4,0.235
108208,Ocie Elliott,Down by the Water,3JltEBjUun6TqhkMEOCVQj,40,2017,folk,174260,0.93,0.609,178293,0.331,0.000274,4,0.117,-12.493,1,0.028,95.007,4,0.56
159821,My Life With The Thrill Kill Kult,Seduction 23 - Kool Sweat Mix,482uPLheicjPEMy0QEpBkr,9,2020,metal,252402,0.000229,0.602,170000,0.857,6.02E-05,0,0.131,-7.046,1,0.0406,115.012,4,0.792
53517,Visceral Disgorge,Strangled and Sodomized,08P1k6iSwOaVqHmw1iPIlm,20,2013,metal,87823,3.50E-06,0.375,218200,0.991,0.817,2,0.236,-2.791,1,0.0662,117.519,5,0.571
128221,JosÃ© James,Nola,4KbtixeG0WXVM89cfRVhGc,31,2018,jazz,203954,0.751,0.51,233627,0.581,0.00144,8,0.134,-10.637,1,0.139,89.155,4,0.247
40755,Man Overboard,Headstone,0IFW6IJcbc7zGnOlTZzipS,16,2012,punk,67869,3.96E-05,0.417,137533,0.972,0,1,0.247,-4.456,1,0.136,158.012,4,0.552
4722,Toni Braxton,Pulse,2frQRvWlXCOWQJUamBAkpe,31,2010,dance,5680,0.501,0.548,227253,0.541,0,2,0.108,-7.012,0,0.0361,121.967,4,0.391
152620,Afu-Ra,Take Me Along,0x0K4TAc6vlc777xw5vDtE,0,2020,alternative,241158,0.0673,0.52,233053,0.836,0,2,0.182,-4.567,1,0.354,149.894,4,0.495
2205,Kenny Chesney,Seven Days,2K5p4Fx3cyf6YM31m89HmX,32,2010,country,2365,0.674,0.498,259707,0.36,1.06E-06,5,0.11,-7.833,1,0.0277,147.762,4,0.096
93002,The Wind and The Wave,My Mind Is An Endless Sea,28KaDu9JYgFjSaSZFQs8iS,28,2016,folk,151132,0.477,0.266,216573,0.406,7.35E-05,0,0.0991,-7.622,1,0.031,187.289,4,0.0852
19124,OMNIA,Fee Ra Huri,7BinuqowXzqQO2fEsYK5yN,48,2011,folk,30097,0.349,0.684,227560,0.869,0.319,2,0.274,-6.994,1,0.0462,129.936,4,0.661
48933,A Perfect Circle,Rose (Live),6J3Be8BEftAXCVQ8GFvLDx,26,2013,grunge,80765,0.00088,0.356,225982,0.828,0.611,4,0.729,-5.369,1,0.0553,120.034,3,0.306
74178,Gary Stewart,I See the Want to in Your Eyes,4QL1XIPnfhbyIxW7RpFnfS,23,2015,country,123023,0.59,0.498,159187,0.303,0,9,0.249,-11.134,1,0.0272,101.786,4,0.428
159,Avenged Sevenfold,Tonight the World Dies,1I5RmSqq96UQnjT9EKGMso,50,2010,alternative,160,0.0886,0.552,281227,0.663,0,4,0.0765,-4.805,0,0.0264,135.022,4,0.119
19016,Benjamin Francis Leftwich,Shine,2im8Pxe6JuPf6dhpxhl2nX,53,2011,folk,29963,0.64,0.714,182613,0.533,1.70E-06,4,0.162,-10.405,1,0.0293,118.107,4,0.631
95353,The Wild Wild,When We Were Young,3Eh72At19mR90myawVgFoR,40,2016,indie,154977,0.00342,0.507,165427,0.75,0.000785,5,0.171,-5.986,1,0.0293,157.992,4,0.478
81571,Jacob Gurevitsch,The Old Man and the Sea,1qkfK8ENe02od4bHNZAgA4,28,2015,jazz,133086,0.797,0.858,305181,0.372,0.562,6,0.126,-14.152,1,0.0498,123.986,4,0.358
102784,Two Another,Waiting on You,1VBdD262MQdTuDLGA779ef,51,2017,alternative,167838,0.286,0.796,216721,0.463,0.137,11,0.103,-9.842,0,0.0536,94.02,4,0.456
134479,Call Me Karizma,Johnny,2k9wtXooAS6MSZJHpT8M1C,47,2018,rock,214408,0.526,0.543,184037,0.697,2.56E-06,1,0.589,-8.127,1,0.411,99.989,4,0.834
118353,Mother Mother,The Drugs,4ZVXIvpsUZgTZkagvUjykx,42,2017,rock,191179,0.000132,0.591,193440,0.912,2.97E-06,8,0.243,-5.146,0,0.0399,138.009,4,0.792
153651,I4NI,Don't Know What to Do With It,1Cu3850FX65eJXPhzATcNl,9,2020,country,242518,0.344,0.667,216398,0.666,0,9,0.0716,-6.985,1,0.0991,153.969,4,0.202
40801,Django Django,Hand Of Man,0yfBAKGpzB95A5KJtatpMz,15,2012,punk,67923,0.111,0.71,156440,0.252,0.0215,9,0.113,-13.205,0,0.0292,111.737,4,0.63
159665,The Guild,Crowbar,2JX3vIiUn9ikYyCjcxG4kJ,30,2020,metal,252188,0.000125,0.467,278799,0.984,1.55E-06,8,0.309,-4.22,1,0.148,109.959,4,0.211
63536,Slipknot,Liberate,0HcO3FUXZYnXZL1YRnBX6s,39,2014,grunge,104756,0.000779,0.334,184307,0.99,0,1,0.0744,-3.961,1,0.187,145.162,4,0.395
137342,Upchurch,Dirty Elvis,5nRje4jZZDcGsPVowaEwsw,39,2019,country,218094,0.00609,0.67,152080,0.818,0,1,0.0754,-7.373,1,0.0315,130.036,4,0.552
130758,J. Cole,ATM,2UciqgwVDwro0fev3MFbxJ,68,2018,pop,207628,0.115,0.719,216727,0.497,0,8,0.0898,-7.661,1,0.681,81.651,4,0.345
